Country,Year,GFDD.AI.01,GFDD.AI.02,GFDD.AI.03,GFDD.AI.04,GFDD.AI.05,GFDD.AI.06,GFDD.AI.07,GFDD.AI.08,GFDD.AI.09,GFDD.AI.10,GFDD.AI.11,GFDD.AI.12,GFDD.AI.13,GFDD.AI.14,GFDD.AI.15,GFDD.AI.16,GFDD.AI.17,GFDD.AI.18,GFDD.AI.19,GFDD.AI.20,GFDD.AI.21,GFDD.AI.22,GFDD.AI.23,GFDD.AI.24,GFDD.AI.25,GFDD.AI.26,GFDD.AI.27,GFDD.AI.28,GFDD.AI.29,GFDD.AI.30,GFDD.AI.31,GFDD.AI.32,GFDD.AI.33,GFDD.AI.34,GFDD.AI.35,GFDD.AI.36,GFDD.AM.01,GFDD.AM.02,GFDD.AM.03,GFDD.AM.04,GFDD.DI.01,GFDD.DI.02,GFDD.DI.03,GFDD.DI.04,GFDD.DI.05,GFDD.DI.06,GFDD.DI.07,GFDD.DI.08,GFDD.DI.09,GFDD.DI.10,GFDD.DI.11,GFDD.DI.12,GFDD.DI.13,GFDD.DI.14,GFDD.DM.01,GFDD.DM.02,GFDD.DM.03,GFDD.DM.04,GFDD.DM.05,GFDD.DM.06,GFDD.DM.07,GFDD.DM.08,GFDD.DM.09,GFDD.DM.10,GFDD.DM.11,GFDD.DM.12,GFDD.DM.13,GFDD.DM.14,GFDD.DM.15,GFDD.EI.01,GFDD.EI.02,GFDD.EI.03,GFDD.EI.04,GFDD.EI.05,GFDD.EI.06,GFDD.EI.07,GFDD.EI.08,GFDD.EI.09,GFDD.EI.10,GFDD.EM.01,GFDD.OE.01,GFDD.OE.02,GFDD.OI.01,GFDD.OI.02,GFDD.OI.03,GFDD.OI.04,GFDD.OI.05,GFDD.OI.06,GFDD.OI.07,GFDD.OI.08,GFDD.OI.09,GFDD.OI.10,GFDD.OI.11,GFDD.OI.12,GFDD.OI.13,GFDD.OI.14,GFDD.OI.15,GFDD.OI.16,GFDD.OI.17,GFDD.OI.18,GFDD.OI.19,GFDD.OM.01,GFDD.OM.02,GFDD.SI.01,GFDD.SI.02,GFDD.SI.03,GFDD.SI.04,GFDD.SI.05,GFDD.SI.06,GFDD.SI.07,GFDD.SM.01,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD,NY.GNP.MKTP.CD,SP.POP.TOTL
ABW,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,54211
ABW,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,55438
ABW,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,56225
ABW,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,56695
ABW,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,57032
ABW,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,57360
ABW,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,57715
ABW,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,58055
ABW,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,58386
ABW,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,58726
ABW,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59063
ABW,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59440
ABW,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59840
ABW,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60243
ABW,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60528
ABW,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60657
ABW,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60586
ABW,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60366
ABW,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60103
ABW,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59980
ABW,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9825,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60096
ABW,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,60567
ABW,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,61345
ABW,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,62201
ABW,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8576,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,62836
ABW,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6121,41.6121,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63026
ABW,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,42.3889,41.9101,,,,,,,349.86,,,,,,,,,,,,0,,,,,,101.667,,,,,,,,,,62644
ABW,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71667,,,,,,,,,,43.8755,43.4369,,,,,,,463.111,,,,,,,,,,,,0,,,,,,87.0482,,,,,,,,,,61833
ABW,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54167,,,,,,,,,,45.6032,44.7929,,,,,,,533.484,,,,,,,,,,,,0,,,,,,98.0572,,,,,,,,,,61079
ABW,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.775,,,,,,,,,,47.572,46.5809,,,,,,,616.579,,,,,,,,,,,,0,,,,,,92.4078,,,,,,,,,,61032
ABW,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,50.947,49.2997,,,,,,,680.836,,,,,,,,,,,,0,,,,,,89.6304,,,,,,,,,,62149
ABW,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7058,43.5419,,,52.2288,,,47.5693,,,,41.7058,,,,,,,,,,,,,,,,,,,4.125,,,,,,2.2,,,,52.8354,52.0386,,47.5693,,,,,784.944,,,,,,,69.375,,,,,0,,,,,,85.9571,,,,,,,,,,64622
ABW,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7695,43.8269,,,54.7372,,,50.0714,,,,41.7695,,,,,,,,,,,,,,,,,,,4.70833,,,,,,2.112,,,,55.206,54.0542,,50.0714,,,,,858.536,,,,,,,29.207,,,,,0,,,,,,81.0954,,,,,,,,,,68235
ABW,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5316,41.5718,,,52.6936,,,48.4646,,,,39.5316,,,,,,,,,,,,,,,,,,,5.625,,,,,,2.226,,,,58.7418,56.8734,,48.4646,,,,,883.434,,,,,,,13.017,,,,,0,,,,,,82.0445,,,,,,,,,,72504
ABW,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6732,39.0081,,,47.449,,,43.7099,,,,36.6732,,39.7531,,,,,,,,,,,,,,,,,6.60833,,,,,,2.85286,,,,61.5141,60.4628,,43.7099,,,,,979.589,,,,,,0.293994,23.3766,,,,,0,,,,,,83.9014,,,,,1300000000,,,,,76700
ABW,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5677,43.7966,,,51.7693,,,47.5169,,,,41.5677,,43.0618,,,,,,,,,,,,,,,,,6.23333,,,,,,1.56009,,,,63.4025,62.4952,,47.5169,,,,,995.872,,19.9898,40.3161,228.192,268.508,0.101523,24.991,,,,,0,,,,,,87.4798,,,,,1300000000,,,,,80324
ABW,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.374,45.3207,,,51.7314,,,47.4391,,,,43.374,,45.4161,,,,,,,,,,,,,,,,,6.10833,,,,,,2.40607,,,,65.3713,64.5108,,47.4391,,,,,1005.63,,42.1049,29.7889,192.329,222.118,0.117409,18.044,,,,,0,,,,,,91.4308,,,,,1400000000,,,,,83200
ABW,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.17,44.3445,,,48.5767,,,44.7469,,,,42.17,,43.2338,,,,,,,,,,,,,,,,,5.89167,,,,,,2.16988,,,,67.1794,66.4461,,44.7469,,,,,1028.56,,12.5339,31.6579,76.1541,107.812,0.12035,15.0136,,,,,0,,,,,,94.2411,,,,,1500000000,,,,,85451
ABW,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8237,42.7606,,,48.5283,,,44.8269,,,,40.8237,,41.8701,,,,,,,,,,,,,,,,,6.14167,,,,,,1.87587,,,,68.1838,67.6883,,44.8269,,,,,1149.59,,44.9752,37.9087,72.2006,110.109,0.097283,20.8396,,,,,0,,,,,,91.0697,,,,,1700000000,,,,,87277
ABW,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4036,44.2999,,,52.2655,,,48.3181,,,,42.4036,,44.6233,,,,,,,,,8.05173,10.8016,5.35344,,,,,,6.975,,,,,,1.99244,,,,70.6771,69.2318,,48.3181,,,,,1233.76,,1.04481,46.0103,54.9,100.91,0.035346,30.4737,,,,,0,,,,,,87.7592,,,,,1700000000,,,,,89005
ABW,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9627,44.5344,,,51.1637,,,47.3311,,,,42.9627,,44.7997,,,,,0.983845,,0.983845,,9.75911,12.2619,6.26454,,,,,,5.86667,,,,,,1.29627,,,,73.1677,72.0316,,47.3311,,,,,1217.5,,0.960793,53.1168,70.1458,123.263,0.05785,29.0373,,,,,0,,,,,,90.7706,,,,,1900000000,,,,,90853
ABW,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8628,46.3995,,,51.9339,,,47.9613,1.33263,1.49563,,44.8628,,46.0152,,,,,0.958369,,0.958369,,10.0663,13.147,5.72808,,,,,,6.25833,36.3636,,,,60.6061,1.81455,,,,75.0205,74.1087,,47.9613,,,,,1275.21,,0.937372,48.7522,46.9064,95.6586,0.069532,17.9663,,,,,0,,,7.41331,,,93.5395,,29.6296,,,1900000000,,,,,92898
ABW,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3822,50.227,,,55.7036,,,51.5638,1.35851,1.46772,,48.3822,,51.3341,,,,,0.948121,,0.948121,,8.98059,16.3474,5.51811,,,,,3.39303,7.525,40,3.32805,1.58479,31.746,70,1.89543,1.74326,34.9206,,78.1318,76.566,,51.5638,,,,,1376.43,,0.927312,48.2564,44.9594,93.3158,0.068498,26.2223,,,,,0,,,11.3637,,,93.8298,,28.5464,,,1900000000,,,,,94992
ABW,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6607,54.7337,,,58.9639,,,55.2201,1.39019,1.49507,,52.6607,,55.6333,,,,,0.914212,,0.914212,,11.6936,19.3484,5.35358,,,,,6.0241,6.16667,33.6735,5.45024,2.68562,32.2275,70.4082,2.31324,3.00158,36.019,,79.9234,79.3663,,55.2201,,,,,1472.67,,0.890515,10.4823,60.9229,71.4052,0.013543,33.3943,,,,,0,,,18.4003,,,95.365,,24.2839,,,2000000000,,,,,97017
ABW,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6469,53.7692,,,56.5462,,,53.2129,1.52944,1.3764,,51.6469,,52.4023,,,,,0.829362,,0.829362,,11.7115,20.6761,5.45406,,,,,4.98753,7.325,28.5714,4.00641,1.81624,18.0851,66.9643,2.12821,2.02991,20.2128,,82.1433,81.3742,,53.2129,,,0,,1464.01,,0.807798,10.1203,56.9269,67.0472,0.065436,48.5578,,,,,0,,,19.5655,,,97.057,,23.9796,,,2200000000,,,,,98737
ABW,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6626,55.1864,,,56.5661,,,53.0501,1.69669,1.16945,,52.6626,,54.7335,,,,,0.793714,,0.793714,,11.9728,22.0662,5.60079,,,,,5.49708,7.59167,29.8507,4.43538,1.98827,18.8862,64.9254,3.00304,2.39613,22.7603,,85.2546,84.1374,,53.0501,,,0,,1506.72,,0.772199,11.2405,47.4688,58.7093,0.035171,49.9355,,,,,0,,,18.8635,,,99.2697,,19.6145,,,2300000000,,,,,100031
ABW,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.347,57.1984,,,57.2409,,,53.3978,1.4326,1.16954,,54.347,,54.9591,,,,,0.741459,2.14199,2.88345,,14.1566,15.7693,6.78106,,,,,4.03162,7.43333,25,2.978,0.947547,9.12052,64.7059,2.75387,1.55668,14.9837,,87.3958,87.1737,,53.3978,,,,,1512.26,2.14745,2.8908,26.2178,62.5669,88.7847,0.042791,41.6688,,,,,0,,,18.0672,,,101.778,,21.7631,,,2400000000,,,,,100832
ABW,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9039,54.5538,,,54.0237,,,50.2959,1.89082,1.02831,,51.9039,,52.7902,,,,,0.65611,3.57215,4.22826,,15.5335,19.7781,4.04005,,,,,7.13342,6.975,28,4.74227,1.95876,18.9055,61.3333,2.74789,2.68041,25.8706,,96.0654,91.8734,,50.2959,,,,,1496.16,1.75323,4.42119,35.7677,65.7005,101.468,0.198021,41.1628,,,,,0,,,18.4942,,,103.197,,24.3073,,,2600000000,,,,,101220
ABW,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.232,55.4612,,,58.5327,,,54.7239,2.03692,1.09242,,53.232,,51.585,,,,,0.684509,5.89439,6.5789,,9.85825,21.4875,4.36969,2.14903,,13.0082,,,7.61667,,,,,,1.66494,,,,94.2826,100.103,,54.7239,,,,,1742.39,,6.19636,26.7693,72.8465,99.6159,0.242116,83.4897,,,,,0,,,,,,97.2738,,,,,2800000000,,,,,101353
ABW,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7352,60.0438,,,69.1565,,,65.0876,1.68552,1.37939,,57.7352,,57.1201,,,,,0.700959,6.03604,6.737,,13.074,24.6577,6.16263,3.00128,,3.00548,,,7.41667,,,,,,2.7585,,,,100.669,97.9646,,65.0876,,,,,1793.76,,6.92296,34.5528,69.4131,103.966,0.362166,75.5122,,,,,0,,,,,,88.7039,,,,,2500000000,,,,,101453
ABW,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9785,62.1035,,,71.3015,,,67.3245,2.06224,1.43535,,57.9785,,58.4645,,,,,0.729844,6.28477,7.01461,,16.3253,23.3307,6.44324,,,,,,8.075,,,,,,5.47196,,,,99.9423,100,,67.3245,,,,,1762.41,,7.01057,18.2982,50.6811,68.9793,0.201486,50.938,,,,,0,,,21.2162,,,86.1181,,30.3171,,,2500000000,,,24271.9,,101669
ABW,2011,,20.9623,,,,,,,,,,,,,,,,,,,,,,,110.977,,,,,,,,,,,,,,,,57.3675,63.0388,,,69.1655,,,65.2206,1.82059,1.3629,,57.3675,,57.4126,,,,,0.685019,5.89878,6.58379,,15.4021,23.1205,4.75921,,,,,6.39064,7.98333,29,3.09478,2.51451,22.5434,48,5.9875,3.22373,28.9017,,106.06,104.316,,65.2206,,,0,,1713.8,,6.69385,15.4841,57.0123,72.4963,0.205353,40.9369,,,,,0,,,20.3871,,,87.9592,,17.5716,,,2600000000,,,,,102053
ABW,2012,,21.9635,,,,,,,,,,,,,,,,,,,,,,,119.579,,,,,,,,,,,,,,,,60.1312,66.7055,,,73.2304,,,68.9431,2.52985,1.47338,,60.1312,,,,,,,,,,,7.89016,30.0618,14.5837,,,,,6.58979,7.64167,30.4348,3.42403,3.05717,25.7732,48.6957,6.90907,3.97432,33.5052,,102.119,104.971,,68.9431,,,,,1823.29,,,14.2966,48.1189,62.4155,,49.3316,,,,,,,,24.7285,,,87.2185,,16.6546,,,,,,,,102577
ABW,2013,,19.2894,,,,,,,,,,,,,,,,,,,,,,,124.176,,,,,,,,,,,,,,,,61.0686,67.9101,,,72.6944,,,68.1921,2.39131,1.41066,,61.0686,,,,,,,,,,,9.82199,32.4973,11.6008,,,,,8.69526,7.09167,50.7396,3.19452,2.68112,19.4215,24.0798,6.87304,3.53679,25.6198,,102.201,102.481,,68.1921,,,,,1728.62,,,17.3433,62.0402,79.3835,,56.4563,,,,,,,,26.6707,,,89.5537,,25.1719,,,,,,,,103187
ABW,2014,,19.0617,,,,,,,,,,,,,,,,,,,,,,,117.944,,,,,,,,,,,,,,,,61.599,68.2131,,,70.6591,,,66.0397,2.34674,1.41796,,61.599,,,,,,,,,,,10.5117,36.6862,12.8059,,,,,8.05979,6.05833,2.46609,3.26886,1.96132,13.4078,54.8387,6.60638,2.77853,18.9944,,104.451,102.913,,66.0397,,,,,1812.75,,,,,,,57.8526,,,,,,,,25.6683,,,93.2757,,28.0053,,,,,,,,103795
ABW,2015,,18.8621,,,,,,,,,,,,,,,,,,,,,,,119.067,,,,,,,,,,,,,,,,61.8287,68.5241,,,74.8891,,,70.068,2.43329,1.49092,,61.8287,,,,,,,,,,,10.6079,40.5624,14.603,,,,,7.6873,6.3,,3.01196,1.91854,13.472,,6.94826,2.62016,18.3989,,103.484,103.402,,70.068,,,,,1969.76,,,,,,,57.3828,,,,,,,,24.3352,,,88.241,,28.3976,,,,,,,,104341
ABW,2016,,19.8364,,,,,,,,,,,,,,,,,,,,,,,126.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.80586,6.10833,,2.95431,2.11222,15.4576,,,2.56323,18.7582,,103.13,102.485,,,,,,,2113.07,,,,,,,,,,,,,,,24.0982,,,,,31.6911,,,,,,,,104822
ABW,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105264
AFG,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94415,,,25.7811,5.68063,5.59686,,0.315881,,,,1.94415,,9.27273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315881,,,,,1414.42,,,,,,,,,,,,0,,,,,,615.47,,,,,540000000,,,,550000000,9000000
AFG,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91766,,,23.6768,5.8107,6.18166,,0.38455,,,,1.91766,,8.75304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38455,,,,,1549.59,,,,,,,,,,,,0,,,,,,498.675,,,,,550000000,,,,560000000,9200000
AFG,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88487,,,20.1229,6.43092,7.48191,,0.529605,,,,1.88487,,7.15447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529605,,,,,1801.82,,,,,,,,,,,,0,,,,,,355.901,,,,,550000000,,,,560000000,9300000
AFG,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83917,,,17.9851,7.26035,8.38694,,0.589172,,,,1.83917,,5.06805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589172,,,,,910.591,,,,,,,,,,,,0,,,,,,312.162,,,,,750000000,,,,770000000,9500000
AFG,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94868,,,16.6379,8.47356,9.76361,,0.762053,,,,1.94868,,5.18611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762053,,,,,1108.25,,,,,,,,,,,,0,,,,,,255.714,,,,,800000000,,,,820000000,9700000
AFG,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33133,,,19.1561,9.79235,9.83883,,1.18516,,,,2.33133,,4.9713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18516,,,,,1276.83,,,,,,,,,,,,0,,,,,,196.711,,,,,1000000000,,,,1000000000,9900000
AFG,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57205,,,21.9968,10.2737,9.12082,,1.38064,,,,2.57205,,3.80159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38064,,,,,1235.19,,,,,,,,,,,,0,,,,,,186.294,,,,,1400000000,,,,1400000000,10000000
AFG,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61598,,,21.8979,9.96888,9.33027,,1.36209,,,,2.61598,,3.25232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36209,,,,,1194.34,,,,,,,,,,,,0,,,,,,192.056,,,,,1700000000,,,,1700000000,10000000
AFG,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57052,,,20.4746,10.4299,9.98417,,1.39918,,,,2.57052,,4.02654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39918,,,,,1331.56,,,,,,,,,,,,0,,,,,,183.716,,,,,1400000000,,,,1400000000,11000000
AFG,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51854,,,18.5694,11.811,11.0443,,1.74446,,,,2.51854,,4.87161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74446,,,,,1479.56,,,,,,,,,,,,0,,,,,,144.373,,,,,1400000000,,,,1400000000,11000000
AFG,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8939,,,19.7083,12.7592,11.7898,,2.08958,,,,2.8939,,4.55312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08958,,,,,1502.58,,,,,,,,,,,,0,,,,,,138.492,,,,,1700000000,,,,1800000000,11000000
AFG,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96633,,,19.2616,13.3234,12.4339,,2.32949,,,,2.96633,,3.83314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32949,,,,,1619.58,,,,,,,,,,,,0,,,,,,127.338,,,,,1800000000,,,,1900000000,11000000
AFG,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56609,,,17.7841,17.2312,16.4861,,3.20251,,,,3.56609,,5.54554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20251,,,,,1784.52,,,,,,,,,,,,0,,,,,,111.353,,,,,1600000000,,,,1600000000,12000000
AFG,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72763,3.72763,,18.5819,17.5394,16.3329,,3.0684,,,,3.72763,,5.48769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0684,,,,,1766.86,,,,,,,,,,,,0,,,,,,121.485,,,,,1700000000,,,,1800000000,12000000
